id,Domain,Status,Attractiveness,Demand,Length,Registrar,Created,Expires
e75868ea-a536-435c-a269-be3e87321d88,services.tech,premium,72,24,8,,,
171efff4-d0f4-4b79-b3a0-351a11c79e61,services.tel,resell,72,24,8,"Name.com, Inc.",25/05/2014 18:30,24/05/2026 23:59
6f962451-cce8-4072-893f-8d2fd02599f1,services.tennis,available,72,24,8,,,
d78b837f-b665-4a02-be3a-0c25b33399df,services.theater,available,72,24,8,,,
82ed544e-aafa-47d3-b76e-369839c9d6da,services.theatre,available,72,24,8,,,
2d77d6c0-af18-4965-9cec-31193e4f3ccf,services.tickets,available,72,24,8,,,
3a7a9655-f568-4964-86e4-b4a97055a3e1,services.tienda,available,72,24,8,,,
c2ca9e56-7ffe-4722-827a-4c7914657493,services.tips,premium,72,24,8,,,
bf8bc984-7029-4f0d-97cb-a18e33b9e006,services.tires,available,72,24,8,,,
91f1552b-9131-468d-8f60-371ff55b2dbb,services.tours,available,72,24,8,,,
c6b3c3d7-79a1-4900-82e7-7b85574e4485,services.town,available,72,24,8,,,
c2c036b0-8592-4309-8095-8bc8894eaf34,services.toys,available,72,24,8,,,
6608e06b-cad1-4213-afba-a08ee0d36eaf,services.trade,premium,72,24,8,,,
aa21af7b-95c4-4b85-aca9-09cad6e73bdf,services.tube,resell,72,24,8,"GoDaddy.com, LLC",10/04/2019 22:14,10/04/2026 22:14
18ce245d-0131-40ee-ad8f-51e33183645b,services.tv,premium,72,24,8,,,
ab8c1e7d-968b-4912-b04d-bec0d473dd90,services.uno,premium,72,24,8,,,
89de4592-bc47-4da5-a08a-8c0736364f88,services.vacations,premium,72,24,8,,,
7d4aa8f1-e4ce-4427-a5fb-37240643e25b,services.vana,available,72,24,8,,,
e65c2629-2635-4d87-8c84-379205a2ecc4,services.vc,resell,72,24,8,Dynadot Inc,17/08/2020 00:07,17/08/2026 00:07
d065bb8c-72a8-4a43-960e-4debe4973161,services.vegas,expiring,72,24,8,"GoDaddy.com, LLC",27/12/2021 21:29,27/12/2025 21:29
45261e83-c614-4f1c-b53c-dd7991c87ef0,services.ventures,available,72,24,8,,,
8ff46a06-9946-4d44-8c29-abfb3da811d5,services.vet,premium,72,24,8,,,
11490c5a-175b-4e3f-a16e-ab5ccda75a47,services.viajes,available,72,24,8,,,
a7885100-c3de-449f-b28b-d81aa1a4ec31,services.video,premium,72,24,8,,,
12612881-9b0c-4fad-951c-ae88ef52d691,services.villas,premium,72,24,8,,,
bc771cca-4e78-4be9-8e13-2d814f85e01e,services.vin,expiring,72,24,8,Dynadot Inc,06/01/2023 21:10,06/01/2026 21:10
d47e7f80-d717-44ff-a426-d4dea6bc002d,services.vip,premium,72,24,8,,,
86744e32-b379-4139-a6e7-943be3e82e84,services.vodka,available,72,24,8,,,
3a76b852-b4f4-4b91-90e7-1abde1b0d2c2,services.vote,available,72,24,8,,,
e08216fb-8bf9-49d9-ad4f-57706217c771,services.voting,available,72,24,8,,,
519044e8-8575-4812-ad04-11e516f4b131,services.voto,available,72,24,8,,,
0c69fca4-646c-4935-9145-314624186752,services.voyage,premium,72,24,8,,,
82a57bb5-fe09-4b7c-bf44-795b0132c8b8,services.watch,premium,72,24,8,,,
3a8a03de-d911-4992-bb97-18876d439e73,services.webcam,premium,72,24,8,,,
b3f9f207-c9f3-4ec5-8fe5-bb63e0f275a4,services.website,premium,72,24,8,,,
ba333434-1c86-4256-8555-d31eb81ff843,services.wedding,premium,72,24,8,,,
2558d488-7617-4172-82e9-cb5dcf9598e1,services.wiki,resell,72,24,8,"DNSPod, Inc.",27/06/2022 00:00,27/06/2026 00:00
db09912a-d3b9-4eb1-9998-84d91ba4223d,services.win,premium,72,24,8,,,
0ae88c32-d9e6-45f0-bd4f-7831c7dbfbaf,services.wine,available,72,24,8,,,
a5e582cf-2b61-484f-a00f-f4855cbd1fb3,services.work,premium,72,24,8,,,
e900bffa-5ecd-4a9e-90a3-ae410580b9e0,services.works,premium,72,24,8,,,
c0dfb676-0fd7-496a-8bdb-7abf882f6c7a,services.wtf,premium,72,24,8,,,
276b49f8-d77d-4d96-ad22-9020616a0fa0,services.xyz,resell,72,24,8,"Spaceship, Inc.",16/11/2021 04:14,16/11/2026 23:59
220870a0-7dc4-495b-92e7-e518ea5ed8c0,services.yachts,premium,72,24,8,,,
574eb8e1-13c6-4089-870c-7686ebd97c0e,services.yoga,available,72,24,8,,,
53e05ad9-e12a-4de7-8d46-f0602468093e,services.you,premium,72,24,8,,,
c4445b4f-e4cc-4759-bfb2-3325b4f493e8,services.zip,premium,72,24,8,,,
c8b82e69-2f69-440e-abff-c44b69e17f02,services.zone,resell,72,24,8,"DNSPod, Inc.",18/08/2020 03:13,18/08/2026 03:13
46b1e28c-0971-42de-b9b5-148a849170de,services.academy,resell,72,24,8,Dynadot Inc,06/07/2025 17:00,06/07/2026 17:00
d819149a-6c1b-41f2-a6f7-e1c6eb8d684a,services.accountant,premium,72,24,8,,,
3ded9c07-6a8f-4b3d-9e3c-6e914f8ab173,services.accountants,premium,72,24,8,,,
60f34592-b652-46d0-9859-b5e76bf0bfa3,services.actor,available,72,24,8,,,
ee606920-aec6-4d99-87d9-cdd6fdae5847,services.adult,premium,72,24,8,,,
74117298-dcdc-40c3-893c-3ec02479b739,services.ag,available,72,24,8,,,
37c77036-717d-4f84-8173-ec8fe7d9b22a,services.airforce,available,72,24,8,,,
a19bf9bf-695e-4376-9130-00c022eb5124,services.apartments,available,72,24,8,,,
